,gene_id,Gene name,description,Datasets with neurite TPM > 10,Mean TPM in neurites,Studies with neurite ribosome association,primary motor neurons B,neuroblastoma line CAD,Ascl1 induced neurons B,primary dorsal root ganglia,primary cortical neurons B,primary cortical neurons C,primary motor neurons C,neuroblastoma line N2A,hippocampal tissue B,hippocampal tissue C,iPSC derived motor neurons,Ascl1 induced neurons A,induced mixed neurons,hippocampal tissue A,cortical tissue,primary hippocampal neurons,primary cortical neurons A,primary motor neurons A,cortical growth cones,neuroblastoma line N1E,Zappulo2017_loc.translation,Shigeoka2016_loc.translation,Ouwenga2017_loc.translation,Ainsley2014_loc.translation
3617,ENSMUSG00000022533,Atp13a3,ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387],9,53.68733193,0,33.01268439,,161.8013475,25.25585055,12.60042874,,105.9021437,,,17.35108875,212.4252388,227.3972978,24.55914264,,,,,,,,,,,
3618,ENSMUSG00000059552,Trp53,transformation related protein 53 [Source:MGI Symbol;Acc:MGI:98834],9,53.32400241,1,38.04206642,62.17277904,,24.27052043,81.79002086,,23.35278041,90.31698545,19.00650191,,85.00207676,,,217.8818769,,,,,,,,,,0.554935862
3619,ENSMUSG00000026278,Bok,BCL2-related ovarian killer [Source:MGI Symbol;Acc:MGI:1858494],9,53.21915699,1,,110.0818008,,13.55051437,43.28497695,,14.30131513,370.4589807,114.1468702,30.25479411,,,,54.47046922,,,,,,,,,,0.018962632
3620,ENSMUSG00000025007,Aldh18a1,"aldehyde dehydrogenase 18 family, member A1 [Source:MGI Symbol;Acc:MGI:1888908]",9,53.04373334,0,28.39473622,87.27790176,,42.2023438,49.94997139,,44.26166519,115.6892624,19.69615268,,176.5236866,35.74272058,,,,,,,,,,,,
3621,ENSMUSG00000022332,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]",9,53.00495418,0,25.03652229,,,19.59289201,78.8266294,,69.78679726,,253.4785034,44.36510927,26.77927718,,,319.0413197,,,,,12.73799065,,,,,
3622,ENSMUSG00000033676,Gabrb3,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 [Source:MGI Symbol;Acc:MGI:95621]",9,52.56725504,0,31.28019091,,,,22.77822796,,45.52887033,10.57200934,,64.17603763,152.7742199,,34.81950795,498.0157186,,,,,,,,,,
3623,ENSMUSG00000041859,Mcm3,minichromosome maintenance complex component 3 [Source:MGI Symbol;Acc:MGI:101845],9,52.54689632,0,39.49296496,46.69152709,51.74834372,30.26502698,19.27731704,,64.89900601,94.4706754,,,198.2717361,45.13212927,,,,,,,,,,,,
3624,ENSMUSG00000060279,Ap2a1,"adaptor-related protein complex 2, alpha 1 subunit [Source:MGI Symbol;Acc:MGI:101921]",9,52.11830792,1,29.32484677,83.57973567,,48.68650714,,,75.12716177,92.73098382,,55.95444379,84.43641286,18.85853625,38.30656545,,,,,,,,,,,0.089235917
3625,ENSMUSG00000083899,Gm12346,predicted gene 12346 [Source:MGI Symbol;Acc:MGI:3649810],9,51.51414904,0,26.76939481,58.52349572,109.3477472,91.95784894,95.35814892,13.6566401,,80.59330164,,20.765148,,74.41074621,,,,,,,,,,,,
3626,ENSMUSG00000059981,Taok2,TAO kinase 2 [Source:MGI Symbol;Acc:MGI:1915919],9,51.50093956,1,27.52315453,54.09775433,,15.97992224,,,74.58407386,57.1072678,26.6120338,41.3892976,71.57044583,,,319.0413197,,,,,,,,,,0.88678193
3627,ENSMUSG00000003344,Btbd2,BTB (POZ) domain containing 2 [Source:MGI Symbol;Acc:MGI:1933831],9,51.48928225,0,19.53219127,89.53220202,,35.30389435,21.2978846,,40.36953512,81.13600545,,31.13514902,84.05873087,,,225.6633725,,,,,,,,,,
3628,ENSMUSG00000032340,Neo1,neogenin [Source:MGI Symbol;Acc:MGI:1097159],9,51.18791568,1,51.20530276,26.96023936,,26.29298929,20.42376322,,207.9121573,43.52732884,,31.86837313,220.4567287,,,,,,,,,,,0.867422761,,
3629,ENSMUSG00000003992,Ssbp2,single-stranded DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1914220],9,51.0850235,0,31.99944401,39.11934378,,18.48668458,95.68360389,,19.9132236,43.84853428,,29.61037287,91.70230052,,,451.326745,,,,,,,,,,
3630,ENSMUSG00000018669,Cdk5rap3,CDK5 regulatory subunit associated protein 3 [Source:MGI Symbol;Acc:MGI:1933126],9,50.74943423,1,,118.3016191,15.31509738,23.09504946,78.74464341,,72.86429545,145.6449439,32.33809384,,66.21691536,29.82201137,,,,,,,,,,0.609307783,,
3631,ENSMUSG00000069171,Nr2f1,"nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]",9,50.68877128,0,16.7706189,30.93762618,35.78114564,27.76584423,87.40866754,,60.82584664,,92.88393679,43.47951355,199.5890536,,,,,,,,,,,,,
3632,ENSMUSG00000071547,Nt5dc2,5'-nucleotidase domain containing 2 [Source:MGI Symbol;Acc:MGI:1917271],9,50.46269185,0,39.27739178,115.056962,,67.21239545,13.0259226,,40.91262304,112.8438278,14.1880435,,157.6560846,51.9340186,,,,,,,,,,,,
3633,ENSMUSG00000041431,Ccnb1,cyclin B1 [Source:MGI Symbol;Acc:MGI:88302],9,50.44058581,0,39.28496167,24.97697615,80.18208948,14.24483746,38.74662702,,34.667112,50.59406013,,,257.4130539,107.8048676,,,,,,,,,,,,
3634,ENSMUSG00000031807,Pgls,6-phosphogluconolactonase [Source:MGI Symbol;Acc:MGI:1913421],9,50.28891351,0,,191.7931387,24.88444724,27.46711172,45.98889349,,39.8264472,166.5396381,51.34825966,,39.05442901,25.65299355,,,,,,,,,,,,
3635,ENSMUSG00000021314,Amph,amphiphysin [Source:MGI Symbol;Acc:MGI:103574],9,50.20761202,0,11.68269456,24.98468464,,,27.58760007,,66.79981372,,102.5686974,46.18928361,37.70835237,,,420.2007626,,,,,,,,,,
3636,ENSMUSG00000005371,Fbxo11,F-box protein 11 [Source:MGI Symbol;Acc:MGI:2147134],9,50.15529359,0,21.97230214,,17.46917947,31.10869783,34.48565211,,104.6349386,,,55.08341379,82.60006003,10.97135813,,933.7794724,,,,,,,,,,
3637,ENSMUSG00000022377,Asap1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1 [Source:MGI Symbol;Acc:MGI:1342335]",9,49.97872233,1,24.42327315,33.38306227,,27.79989215,12.61588741,,64.98952067,52.48936357,,27.86311261,116.4503913,,,614.7381527,,,,,,,,0.690653109,,
3638,ENSMUSG00000039477,Tnrc18,trinucleotide repeat containing 18 [Source:MGI Symbol;Acc:MGI:3648294],9,49.72536918,1,64.70406319,47.83147801,25.85884527,38.61201424,16.31529247,,135.5004351,54.21303961,,69.78486706,71.91585353,,,,,,,,,,,,,0.832682655
3639,ENSMUSG00000051790,Nlgn2,neuroligin 2 [Source:MGI Symbol;Acc:MGI:2681835],9,49.67101645,0,27.72149245,35.28038453,,31.61089012,17.11805295,,148.6250598,39.28521238,,46.15576134,23.03264311,,,560.2676834,,,,,,,,,,
3640,ENSMUSG00000020537,Drg2,developmentally regulated GTP binding protein 2 [Source:MGI Symbol;Acc:MGI:1342307],9,49.6311428,1,48.30124396,224.7788044,,29.10098021,93.77333338,,20.99939944,169.3209228,,14.44993365,30.79785592,38.97480906,,,,,,,,,,0.712162691,,
3641,ENSMUSG00000039686,Zer1,"zyg-11 related, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2442511]",9,49.60804646,1,,30.83532036,,,11.74119542,,26.88285186,29.72432868,173.5919672,56.48987439,37.48040946,,25.87226125,661.4271263,,,,,,,,0.207665233,,
3642,ENSMUSG00000043940,Wdfy3,WD repeat and FYVE domain containing 3 [Source:MGI Symbol;Acc:MGI:1096875],9,49.34070764,2,33.41321855,12.67879041,,16.37418306,13.83098203,,110.6994203,14.10252209,,47.31941126,270.9174871,,,902.65349,,,,,,,,0.930778256,,0.67038483
3643,ENSMUSG00000040390,Map3k10,mitogen-activated protein kinase kinase kinase 10 [Source:MGI Symbol;Acc:MGI:1346879],9,49.21690508,2,14.66602214,24.55254831,,17.68852089,,,73.95047129,34.73602216,187.7303977,81.705592,27.11488762,,,249.0078593,,,,,,,,,0.803921569,0.37311768
3644,ENSMUSG00000029455,Aldh2,"aldehyde dehydrogenase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:99600]",9,49.13029304,1,21.42996476,106.044034,,75.29712074,38.79639985,,54.5803356,66.8176112,36.90103403,32.98300725,56.59926148,,,,,,,,,,,0.591709034,,
3645,ENSMUSG00000013089,Etv5,ets variant 5 [Source:MGI Symbol;Acc:MGI:1096867],9,49.01421167,0,59.98914918,81.31277866,,25.41373105,32.76739939,,79.65289441,65.24112572,41.00775173,32.22538905,58.52873697,,,,,,,,,,,,,
3646,ENSMUSG00000024660,Incenp,inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288],9,48.98196833,2,58.98491923,21.52278232,90.09943569,53.93473668,11.0032919,,138.939992,74.15780313,,,90.70644993,25.58298011,,,,,,,,,0.743050338,0.76065702,,
3647,ENSMUSG00000015095,Fbxw5,F-box and WD-40 domain protein 5 [Source:MGI Symbol;Acc:MGI:1354731],9,48.82958141,0,25.81490582,87.20954835,,25.34041608,103.7259523,,35.30071457,71.72475537,43.55655357,53.81758237,44.93461162,,,,,,,,,,,,,
3648,ENSMUSG00000036402,Gng12,"guanine nucleotide binding protein (G protein), gamma 12 [Source:MGI Symbol;Acc:MGI:1336171]",9,48.72778805,0,78.68332816,,52.42292746,60.60915724,50.39629867,,109.8847884,,13.32946512,76.15069998,41.91319645,26.29507525,,,,,,,,,,,,
3649,ENSMUSG00000024283,Wac,WW domain containing adaptor with coiled-coil [Source:MGI Symbol;Acc:MGI:2387357],9,48.64494268,1,43.36672056,,40.06997668,34.16281556,57.08761467,,62.18356643,13.86797634,,59.48362177,173.2010431,50.65606078,,,,,,,,,,0.779037935,,
3650,ENSMUSG00000023048,Prr13,proline rich 13 [Source:MGI Symbol;Acc:MGI:1913401],9,48.55228378,1,34.80337402,100.4484963,136.4471124,24.23268006,131.0385257,,21.90454596,141.8816956,,16.58840049,,19.19960279,,,,,,,,,,,,0.229782487
3651,ENSMUSG00000021693,Kif2a,kinesin family member 2A [Source:MGI Symbol;Acc:MGI:108390],9,48.30076706,0,22.37193602,,46.11380876,22.11310738,35.11780895,,72.68326615,11.98513943,,22.15464547,139.9104547,,,661.4271263,,,,,,,,,,
3652,ENSMUSG00000099647,Gm5776,predicted gene 5776 [Source:MGI Symbol;Acc:MGI:3647650],9,48.25955557,0,87.16999426,69.97774312,37.37143063,44.26993608,397.1639209,11.19465124,,58.91029848,,16.27045312,,33.01437395,,,,,,,,,,,,
3653,ENSMUSG00000073647,Gm10557,predicted gene 10557 [Source:MGI Symbol;Acc:MGI:3708638],9,48.24753906,0,108.5346014,57.40946138,14.12566469,92.65260186,67.73431846,10.62780062,,156.8366203,,28.08328905,,54.79118437,,,,,,,,,,,,
3654,ENSMUSG00000022708,Zbtb20,zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213],9,48.16823125,1,101.5810241,10.42043004,,,289.6083703,12.81085211,,11.40616191,,524.6519538,32.04159916,,26.46843972,70.03346043,,,,,,,,0.549863121,,
3655,ENSMUSG00000068706,Gm10250,predicted pseudogene 10250 [Source:MGI Symbol;Acc:MGI:3642408],9,48.07953359,1,,78.12028747,39.22307763,65.38430059,206.7184128,34.04241103,,137.7058257,,21.94653539,,17.06725541,,,,,,,18.87912176,,0.941397446,,,
3656,ENSMUSG00000035847,Ids,iduronate 2-sulfatase [Source:MGI Symbol;Acc:MGI:96417],9,48.03177457,1,24.30465427,,,20.62548158,19.80854372,41.53090749,104.8159679,,,215.6322444,63.27639946,,,,,,,,,,,,,0.813720022
3657,ENSMUSG00000023830,Igf2r,insulin-like growth factor 2 receptor [Source:MGI Symbol;Acc:MGI:96435],9,47.96622318,0,19.80838897,21.91358533,46.72230429,107.5624991,,,77.93311601,,11.71827238,,238.7945083,58.90151884,,,,,,,,,,,,
3658,ENSMUSG00000026355,Mcm6,minichromosome maintenance complex component 6 [Source:MGI Symbol;Acc:MGI:1298227],9,47.95105438,1,33.54966929,35.29539353,37.40286461,47.10778185,26.25122139,,85.62686149,60.07474756,,,137.2613037,34.65612834,,,,,,,,,,0.735627689,,
3659,ENSMUSG00000033577,Myo6,myosin VI [Source:MGI Symbol;Acc:MGI:104785],9,47.93176469,2,,,37.9520622,29.34073396,14.01446669,,640.934256,,57.76243338,66.11466388,106.4124117,20.31344566,16.17317168,,,,,,,,,0.941337505,0.078431373,
3660,ENSMUSG00000028127,Abcd3,"ATP-binding cassette, sub-family D (ALD), member 3 [Source:MGI Symbol;Acc:MGI:1349216]",9,47.72878265,0,23.319151,,67.12341478,19.79114097,39.26823716,,110.246847,,78.10098276,23.74287696,110.7232208,46.67985248,,,,,,,,,,,,
3661,ENSMUSG00000040389,Wdr47,WD repeat domain 47 [Source:MGI Symbol;Acc:MGI:2139593],9,47.72601431,1,30.85058678,,,15.32848267,56.22974641,,48.78739783,,91.76381738,24.14770374,78.58243475,10.29356738,,552.4861878,,,,,,,,0.249120063,,
3662,ENSMUSG00000025352,Gdf11,growth differentiation factor 11 [Source:MGI Symbol;Acc:MGI:1338027],9,47.70444165,1,,21.8814276,,38.33428745,,,211.0801702,10.63505838,32.41287094,,136.3718971,,46.01211602,70.03346043,,,,,,,,,,0.613496933
3663,ENSMUSG00000030035,Wbp1,WW domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104710],9,47.6920289,1,31.15010669,110.807059,,41.98588882,58.39483734,,69.69628261,101.3569433,59.0491215,19.40919506,,18.63044936,,,,,,,,,,,,0.350808701
3664,ENSMUSG00000033365,Ipo13,importin 13 [Source:MGI Symbol;Acc:MGI:2385205],9,47.58230859,0,52.36179755,86.43770682,,26.58186585,38.17601413,,36.65843436,75.60951758,50.96527718,51.17948964,37.65260546,,,,,,,,,,,,,
3665,ENSMUSG00000071659,Hnrnpul2,heterogeneous nuclear ribonucleoprotein U-like 2 [Source:MGI Symbol;Acc:MGI:1915943],9,47.50891109,0,22.1178511,23.45678376,30.04925839,45.23439203,11.48963588,,531.4115262,33.36940252,,20.05166062,,,,427.9822582,,,,,,,,,,
3666,ENSMUSG00000032883,Acsl3,acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455],9,47.42246422,0,15.67167915,,60.65128452,,13.1155763,,41.90828422,14.54365384,202.8055965,79.21546712,295.1969492,33.66192495,,,,,,,,,,,,
3667,ENSMUSG00000056394,Lig1,"ligase I, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:101789]",9,47.3496394,1,40.12265798,23.91704864,151.7822293,24.53592399,19.95340331,,72.23069289,119.9293576,,,74.82015861,25.8849042,,,,,,,,,,0.946030504,,
3668,ENSMUSG00000036766,Dner,delta/notch-like EGF repeat containing [Source:MGI Symbol;Acc:MGI:2152889],9,47.32353341,0,34.41121145,,,13.62800751,37.46697296,55.74566716,155.9567467,,75.8431397,44.03771699,49.30375455,,,,,,,,,,,,,
3669,ENSMUSG00000032939,Nup93,nucleoporin 93 [Source:MGI Symbol;Acc:MGI:1919055],9,47.2386632,0,34.60050765,97.89880938,62.10657757,20.97544277,26.15813999,,50.05460296,60.96747401,,,161.8796504,20.54132414,,,,,,,,,,,,
3670,ENSMUSG00000008658,Rbfox1,"RNA binding protein, fox-1 homolog (C. elegans) 1 [Source:MGI Symbol;Acc:MGI:1926224]",9,46.91250253,0,31.69832471,,,19.30059009,70.97897233,15.40187121,33.49042151,,267.0855766,123.4362013,31.7676521,,,,,,,,,,,,,
3671,ENSMUSG00000028480,Glipr2,GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770],9,46.87544005,0,,37.77617127,146.1876785,36.26290737,13.06688722,,84.54068566,38.54860834,,,16.29532906,159.0575704,49.43707862,,,,,,,,,,,
3672,ENSMUSG00000062248,Cks2,CDC28 protein kinase regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1913447],9,46.8587056,0,69.19264383,22.37979931,70.44919232,23.96288518,50.01051247,,15.29697631,43.44816567,,,124.71048,100.5171245,,,,,,,,,,,,
3673,ENSMUSG00000037313,Tacc3,"transforming, acidic coiled-coil containing protein 3 [Source:MGI Symbol;Acc:MGI:1341163]",9,46.81045058,1,41.92009416,38.64706317,46.04876922,22.33491122,29.81713275,,86.89406663,92.24196052,,,46.71102657,58.01502066,,,,,,,,,,,,0.331846068
3674,ENSMUSG00000021109,Hif1a,"hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]",9,46.65066785,0,28.15998412,,32.95498981,25.90466331,28.5258111,,75.12716177,,63.59233063,23.19877957,218.1198351,63.12323166,,,,,,,,,,,,
3675,ENSMUSG00000022673,Mcm4,minichromosome maintenance complex component 4 [Source:MGI Symbol;Acc:MGI:103199],9,46.58363705,0,39.72631918,18.23728364,82.3511188,33.33616607,25.3149169,,54.12776234,23.8152103,,,240.8026941,66.09438454,,,,,,,,,,,,
3676,ENSMUSG00000081810,Gm11878,predicted gene 11878 [Source:MGI Symbol;Acc:MGI:3651784],9,46.5644579,0,11.62506961,27.19725934,72.48700881,663.768764,76.62060037,13.28248481,,23.86883824,,16.28994909,,170.9690032,,,,,,,,,,,,
3677,ENSMUSG00000014592,Camta1,calmodulin binding transcription activator 1 [Source:MGI Symbol;Acc:MGI:2140230],9,46.37356681,0,17.00581394,,,12.25379544,43.79035686,,73.85995663,,13.65704391,94.22827642,95.27129319,,73.45080181,163.4114077,,,,,,,,,,
3678,ENSMUSG00000026817,Ak1,adenylate kinase 1 [Source:MGI Symbol;Acc:MGI:87977],9,46.11632811,1,40.66517889,67.95863436,,14.94565471,95.24474459,12.59044898,75.30819108,204.5274094,108.9190858,11.35351269,,,,,,,,,,,,,,0.557724484
3679,ENSMUSG00000024165,Jpt2,Jupiter microtubule associated homolog 2 [Source:MGI Symbol;Acc:MGI:1196260],9,46.08439954,0,39.14730023,25.17158568,16.76946884,33.59199635,51.8310613,,46.07195824,28.55239655,,,248.5792923,99.65144459,,,,,,,,,,,,
3680,ENSMUSG00000073131,Vma21,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914298],9,45.87920594,0,,,27.24808931,,23.07503677,,68.70062143,,90.67393754,12.77862642,284.6958818,10.20803136,134.9578621,,,,,,,,,,,
3681,ENSMUSG00000020687,Cdc27,cell division cycle 27 [Source:MGI Symbol;Acc:MGI:102685],9,45.83243821,0,27.47465142,,19.82082573,21.96541559,17.60722645,,89.60950621,,,21.46123462,192.8131595,39.68826259,,287.9153373,,,,,,,,,,
3682,ENSMUSG00000028273,Pdlim5,PDZ and LIM domain 5 [Source:MGI Symbol;Acc:MGI:1927489],9,45.76779187,0,125.5782974,,53.85120896,13.48491612,25.42915057,,153.6033657,19.39023177,,24.84288135,141.162034,36.37859171,,,,,,,,,,,,
3683,ENSMUSG00000044117,Bmerb1,bMERB domain containing 1 [Source:MGI Symbol;Acc:MGI:1914504],9,45.65277892,1,19.62848538,,,14.42936097,88.38857229,43.57376507,63.63180088,,78.99653879,53.57898054,60.25669839,,48.65951972,,,,,,,,,0.198670317,,
3684,ENSMUSG00000021756,Il6st,interleukin 6 signal transducer [Source:MGI Symbol;Acc:MGI:96560],9,45.47983394,1,57.04028673,15.3868776,12.72965814,73.44058077,,,132.3324223,10.46503601,,41.13249887,353.5699729,50.3752636,,,,,,,,,,,,0.081985499
3685,ENSMUSG00000067377,Tspan6,tetraspanin 6 [Source:MGI Symbol;Acc:MGI:1926264],9,45.31366616,1,33.97619093,,17.78737476,26.01773075,145.1528981,,49.78305901,,44.74447991,,117.714651,29.70300398,,,,,,,,,,0.177160735,,
3686,ENSMUSG00000003423,Pih1d1,PIH1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1916095],9,45.29219984,0,30.4760159,114.1952086,18.87684038,42.47981243,65.04575369,,27.51645443,168.0603498,,,35.24098589,27.11240421,,,,,,,,,,,,
3687,ENSMUSG00000031066,Usp11,ubiquitin specific peptidase 11 [Source:MGI Symbol;Acc:MGI:2384312],9,45.20988616,0,14.45992888,12.52947971,,20.04490973,29.64013194,,65.62312324,,65.66223032,12.16697457,153.5724189,,,910.4349856,,,,,,,,,,
3688,ENSMUSG00000020668,Kif3c,kinesin family member 3C [Source:MGI Symbol;Acc:MGI:107979],9,45.12293354,0,19.17550463,40.94076516,,18.27056422,16.55635749,,85.26480288,31.19413231,,27.57750383,109.2492774,,407.5118072,,,,,,,,,,,
3689,ENSMUSG00000049556,Lingo1,leucine rich repeat and Ig domain containing 1 [Source:MGI Symbol;Acc:MGI:1915522],9,45.01406899,2,13.72663035,44.96878929,,,12.52396148,,16.6546961,59.80598724,62.4253148,63.32630786,34.08006211,,,731.4605867,,,,,,,,0.51427454,,0.645287228
3690,ENSMUSG00000020230,Prmt2,protein arginine N-methyltransferase 2 [Source:MGI Symbol;Acc:MGI:1316652],9,44.920247,0,20.78766935,68.90889448,,23.55597584,140.0744775,,42.27034283,44.55524773,13.92012203,,133.7883248,,,,,,,,,,,,,
3691,ENSMUSG00000022139,Mbnl2,muscleblind like splicing factor 2 [Source:MGI Symbol;Acc:MGI:2145597],9,44.82818125,1,36.97038755,,53.55526369,13.89014561,20.50878067,,38.92130068,,226.5818912,60.57817415,42.88651107,56.57282035,,,,,,,,,0.8121713,,,
3692,ENSMUSG00000020224,Llph,"LLP homolog, long-term synaptic facilitation (Aplysia) [Source:MGI Symbol;Acc:MGI:1913475]",9,44.68243815,0,21.90485505,103.5635111,72.20266277,19.03862307,59.69909656,,141.9269755,90.42148057,,,15.58697797,19.06468457,,,,,,,,,,,,
3693,ENSMUSG00000029723,Tsc22d4,"TSC22 domain family, member 4 [Source:MGI Symbol;Acc:MGI:1926079]",9,44.191631,0,22.73068715,177.4451829,,22.39143257,34.1085991,,42.17982818,93.6580255,127.2559,31.50297908,13.17523524,,,,,,,,,,,,,
3694,ENSMUSG00000027244,Atg13,autophagy related 13 [Source:MGI Symbol;Acc:MGI:1196429],9,44.17190984,0,,25.40871485,,13.60946822,21.7210169,,16.83572541,20.17967909,,22.65843867,63.07884544,,121.2762498,1447.358182,,,,,,,,,,
3695,ENSMUSG00000038418,Egr1,early growth response 1 [Source:MGI Symbol;Acc:MGI:95295],9,44.13393173,1,55.97669689,21.82625586,,10.55502245,,,28.33108631,23.96605668,165.7274852,28.77434459,,,33.13851334,459.1082406,,,,,,,0.292261458,,,
3696,ENSMUSG00000000902,Smarcb1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]",9,44.08079089,1,15.7473685,64.87683417,,19.13102989,104.3896014,,41.81776957,85.34935533,62.51462195,,106.0247245,13.01970968,,,,,,,,,,0.682831443,,
3697,ENSMUSG00000047514,Tspyl1,"testis-specific protein, Y-encoded-like 1 [Source:MGI Symbol;Acc:MGI:1298395]",9,43.88702841,0,,10.27148226,,13.20192954,43.74698365,,34.30505339,12.24691868,118.7751329,13.19874926,123.5028735,,1251.660763,,,,,,,,,,,
3698,ENSMUSG00000024782,Ak3,adenylate kinase 3 [Source:MGI Symbol;Acc:MGI:1860835],9,43.60298502,0,46.89638462,,24.9410093,14.40304978,24.26803755,,161.2065965,,53.16984336,33.89608169,129.4345814,37.05573885,,,,,,,,,,,,
3699,ENSMUSG00000020135,Apc2,adenomatosis polyposis coli 2 [Source:MGI Symbol;Acc:MGI:1346052],9,43.57513857,1,22.06479563,29.84705957,,19.73355782,39.56776324,,95.85501725,34.99140896,72.53298417,26.25021684,172.4868203,,,,,,,,,,,,0.019607843,
3700,ENSMUSG00000056515,Rab31,"RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]",9,43.52673669,0,89.8936519,15.01087746,,33.44870794,90.96058113,,528.334028,13.00690297,63.15276502,29.26209906,,10.75615292,,,,,,,,,,,,
3701,ENSMUSG00000028312,Smc2,structural maintenance of chromosomes 2 [Source:MGI Symbol;Acc:MGI:106067],9,43.49693734,1,22.5411972,,48.05153343,14.89528532,24.94453199,,71.59709032,,17.13010425,,147.1479233,39.44637443,,194.5373901,,,,,,,,,,0.344673731
3702,ENSMUSG00000037221,Mospd3,motile sperm domain containing 3 [Source:MGI Symbol;Acc:MGI:1916179],9,43.47866432,1,25.11938079,129.680961,,25.89203885,60.65811851,,18.10293055,60.74068464,33.3822567,17.27091681,,,,171.1929033,,,,,,,,,,0.921360848
3703,ENSMUSG00000003863,Ppfia3,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3 [Source:MGI Symbol;Acc:MGI:1924037]",9,43.40060305,2,40.51336281,18.7945365,,15.75047783,,,163.8315215,16.06621271,61.29125506,32.47901674,30.1968099,,,287.9153373,,,,,,,,,0.679738562,0.787506972
3704,ENSMUSG00000028884,Rpa2,replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939],9,43.27870908,0,18.39594731,40.55003822,73.01616574,20.18516614,48.47450254,,37.29203693,96.04004769,,,77.00941526,36.23917043,,,,,,,,,,,,
3705,ENSMUSG00000027546,Atp9a,"ATPase, class II, type 9A [Source:MGI Symbol;Acc:MGI:1330826]",9,43.27689234,0,23.72014849,11.45047732,28.72976935,50.11134323,40.55285553,,150.8879261,,,58.92645872,252.0967332,14.98103904,,,,,,,,,,,,
